LSTM1,LSTM2,LSTM3,LSTM4
-3.2152271,1054.4738,1837.9263,31.599186
-3.1620972,1051.4562,1838.0168,31.592493
-3.1030784,1053.7778,1838.113,31.595636
-3.0504475,1052.8041,1838.2642,31.58685
-3.0029788,1056.4211,1838.4426,31.589329
-2.942535,1055.4655,1838.6992,31.589962
-2.8797004,1057.0476,1839.0815,31.591728
-2.7916343,1059.4993,1839.5891,31.593157
-2.744355,1057.5822,1840.2937,31.591568
-2.7029984,1056.2583,1841.2228,31.588236
-3.4763808,605.9006,1071.7885,16.513044
-3.4718704,605.4282,1071.8339,16.515291
-3.4354112,604.49896,1071.887,16.515104
-3.4394622,605.437,1071.8969,16.516903
-3.4284883,606.7721,1071.953,16.51467
-3.3853848,607.64453,1071.961,16.515234
-3.3645766,606.7724,1071.994,16.515688
-3.3350723,608.1943,1071.9968,16.514343
-3.2948575,606.6135,1072.0166,16.515316
-3.256656,606.491,1072.0377,16.512815
-3.2221181,608.79254,1072.052,16.514233
-3.185289,607.1156,1072.0457,16.514072
-3.1459932,607.07086,1072.0638,16.515324
-3.1196682,609.16724,1072.0767,16.51806
-3.1012084,609.386,1072.0682,16.51846
-3.058641,607.64374,1072.07,16.52044
-3.0169122,605.47345,1072.0779,16.516684
-2.978242,607.1087,1072.0707,16.518656
-2.9554167,606.59344,1072.0775,16.5135
-2.9320283,607.40875,1072.073,16.514837
-2.9115953,605.5311,1072.0707,16.515903
-2.8807814,607.15424,1072.0801,16.517485
-2.8303154,609.3485,1072.0723,16.518667
-2.8064873,608.1298,1072.0695,16.517286
-2.7879922,607.2639,1072.0536,16.514683
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-6.123328,321.15915,575.39557,7.8792543
-6.096939,320.9716,575.4511,7.8814774
-6.0407677,319.9632,575.49603,7.8813705
-6.0236573,320.62433,575.5164,7.8825607
-5.997185,321.90424,575.56836,7.881551
-5.9343896,322.62537,575.58093,7.8824444
-5.894982,322.1999,575.6059,7.8822937
-5.848344,322.67307,575.6134,7.881578
-5.796286,321.68246,575.6289,7.881926
-5.7451887,322.2082,575.645,7.8803177
-5.6998787,323.7561,575.65393,7.8814707
-5.6502004,322.41016,575.6518,7.881027
-5.5989895,322.28857,575.66284,7.8816977
-5.5586286,324.07513,575.6728,7.884309
-5.5294285,324.2697,575.6668,7.8842096
-5.468021,322.87454,575.6638,7.8860426
-5.4095907,321.17926,575.6688,7.884207
-5.357992,322.25818,575.66315,7.8855085
-5.318372,322.0592,575.6648,7.8829527
-5.276233,322.4481,575.66046,7.8836207
-5.2400966,321.02097,575.656,7.884699
-5.197291,322.62735,575.66077,7.885952
-5.1346874,324.4006,575.65,7.886816
-5.094711,323.4052,575.64545,7.8856883
-5.0603805,322.5572,575.6342,7.8838434
-3.4763846,605.9002,1071.7877,16.513031
-3.4718742,605.4278,1071.8331,16.515278
-3.435415,604.49854,1071.8862,16.515093
-3.439466,605.4366,1071.8961,16.51689
-3.428492,606.77167,1071.9523,16.514656
-3.3853886,607.64404,1071.9603,16.51522
-3.3645804,606.77203,1071.9933,16.515675
-3.335076,608.19385,1071.9961,16.51433
-3.2948613,606.6131,1072.0159,16.515303
-3.2566597,606.4906,1072.037,16.512802
-3.222122,608.7921,1072.0513,16.51422
-3.1852927,607.1152,1072.0449,16.514061
-3.145997,607.0704,1072.0631,16.51531
-3.1196716,609.16675,1072.0759,16.518047
-3.1012123,609.38556,1072.0675,16.518446
-3.0586448,607.6433,1072.0692,16.520426
-3.0169156,605.473,1072.0771,16.516672
-2.9782457,607.10834,1072.07,16.518642
-2.95542,606.5931,1072.0768,16.513487
-2.9320312,607.4084,1072.0723,16.514826
-2.9115992,605.5307,1072.07,16.515892
-2.8807847,607.1539,1072.0793,16.517471
-2.8303187,609.34814,1072.0715,16.518656
-2.8064907,608.12946,1072.0687,16.517273
-2.7879956,607.2635,1072.0529,16.514671
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-0.902835,888.4165,1562.8563,25.792612
-0.9285867,887.5341,1562.8939,25.79488
-0.9221358,886.7652,1562.9564,25.79464
-0.95739806,887.7997,1562.9583,25.797007
-0.96945876,889.25195,1563.0209,25.793568
-0.95763236,890.1117,1563.0265,25.793806
-0.965385,888.8027,1563.0692,25.794699
-0.9628903,891.19086,1563.0692,25.792727
-0.9436684,889.0904,1563.0956,25.79426
-0.9278882,888.1483,1563.124,25.790834
-0.91441256,891.2069,1563.1454,25.792585
-0.9011935,889.191,1563.1378,25.792772
-0.8862995,889.234,1563.1655,25.794632
-0.8863309,891.6378,1563.183,25.797438
-0.89101803,891.85034,1563.1737,25.7983
-0.877513,889.746,1563.1821,25.800447
-0.86427736,887.078,1563.1959,25.794764
-0.85033846,889.2003,1563.1895,25.79736
-0.8387751,888.44934,1563.2031,25.789593
-0.824677,889.66174,1563.2001,25.791508
-0.80846494,887.2901,1563.2028,25.792599
-0.77943414,889.0599,1563.2188,25.794476
-0.7317822,891.6787,1563.2158,25.79607
-0.71370786,890.2382,1563.217,25.794445
-0.6997948,889.3478,1563.1993,25.791132
-0.9028355,888.4165,1562.8563,25.792612
-0.92858744,887.5341,1562.8939,25.79488
-0.9221367,886.7652,1562.9564,25.79464
-0.9573988,887.7997,1562.9583,25.797007
-0.9694595,889.25195,1563.0209,25.793568
-0.9576331,890.1117,1563.0265,25.793806
-0.9653855,888.8027,1563.0692,25.794699
-0.96289104,891.19086,1563.0692,25.792727
-0.94366914,889.0904,1563.0956,25.79426
-0.9278887,888.1483,1563.124,25.790834
-0.9144133,891.2069,1563.1454,25.792585
-0.901194,889.191,1563.1378,25.792772
-0.88630044,889.234,1563.1655,25.794632
-0.88633186,891.6378,1563.183,25.797438
-0.891019,891.85034,1563.1737,25.7983
-0.87751347,889.746,1563.1821,25.800447
-0.8642783,887.078,1563.1959,25.794764
-0.8503392,889.2003,1563.1895,25.79736
-0.83877605,888.44934,1563.2031,25.789593
-0.8246777,889.66174,1563.2001,25.791508
-0.8084659,887.2901,1563.2028,25.792599
-0.7794351,889.0599,1563.2188,25.794476
-0.7317829,891.6787,1563.2158,25.79607
-0.7137086,890.2382,1563.217,25.794445
-0.69979554,889.3478,1563.1993,25.791132
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.4331326,1056.22,1845.0479,31.731796
-3.4688091,1055.264,1845.0841,31.734053
-3.459944,1054.5294,1845.1539,31.733715
-3.4962955,1055.8517,1845.1562,31.73678
-3.5114446,1057.4937,1845.2297,31.732895
-3.503833,1058.4496,1845.2393,31.733055
-3.509117,1057.3411,1845.3015,31.733767
-3.5007684,1060.509,1845.3108,31.731516
-3.47442,1058.0024,1845.3524,31.73342
-3.4345696,1056.6561,1845.4023,31.729399
-3.3844335,1060.0004,1845.4474,31.73037
-3.3316245,1057.764,1845.4614,31.730286
-3.2806768,1057.7418,1845.5231,31.732243
-3.2566645,1060.2898,1845.5807,31.734634
-3.2256258,1061.3859,1845.6147,31.735796
-3.1774664,1058.9296,1845.687,31.73784
-3.124575,1055.9047,1845.7777,31.731115
-3.0657382,1058.2341,1845.8739,31.73427
-3.0133562,1057.2556,1846.0251,31.725443
-2.9661632,1060.8794,1846.2036,31.727932
-2.9059482,1059.9166,1846.4603,31.728565
-2.8432844,1061.499,1846.8427,31.730337
-2.7553928,1063.9573,1847.3503,31.73177
-2.708361,1062.0365,1848.055,31.730179
-2.6672442,1060.7124,1848.984,31.726833
-6.1305075,760.3055,1330.8464,21.954563
-6.135061,759.7869,1330.8907,21.956783
-6.095654,758.88293,1330.9496,21.95652
-6.100113,760.10425,1330.9604,21.958992
-6.091699,761.65045,1331.0269,21.956379
-6.0521064,762.5941,1331.0383,21.95689
-6.028356,761.9608,1331.0897,21.957052
-5.9924817,764.12085,1331.1014,21.955498
-5.9449286,762.167,1331.1362,21.956812
-5.8823423,761.651,1331.1777,21.953764
-5.810899,764.2001,1331.2151,21.954348
-5.7341747,762.3156,1331.23,21.953945
-5.6585193,762.19696,1331.2815,21.955269
-5.6076612,764.4426,1331.3334,21.95761
-5.553274,765.5355,1331.3679,21.958258
-5.475393,763.4552,1331.4329,21.960154
-5.3934383,760.9469,1331.5167,21.95544
-5.3095956,762.78345,1331.6117,21.95794
-5.2453413,762.05206,1331.7556,21.95186
-5.1881843,765.2604,1331.9321,21.953737
-5.1233478,764.81573,1332.1831,21.954353
-5.0585957,766.24554,1332.558,21.955807
-4.9677477,768.25885,1333.0602,21.956793
-4.914404,766.5711,1333.7601,21.955482
-4.8681617,765.273,1334.6907,21.95288
-3.8811321,889.36334,1554.1086,25.786577
-3.9098272,888.57416,1554.1517,25.788748
-3.9023225,887.8685,1554.2189,25.78838
-3.932928,888.9677,1554.2288,25.791126
-3.9460645,890.45856,1554.2998,25.787926
-3.9346192,891.3391,1554.3142,25.788239
-3.939522,890.4263,1554.3738,25.788727
-3.9324367,893.0758,1554.3866,25.786865
-3.9095101,890.95764,1554.4302,25.788439
-3.8708618,889.9538,1554.4785,25.784962
-3.8251026,892.88135,1554.5221,25.785694
-3.7729769,890.8858,1554.5391,25.7855
-3.7225099,890.8627,1554.5988,25.787155
-3.6949816,893.17175,1554.6571,25.789516
-3.6630747,894.21783,1554.696,25.790407
-3.6127186,892.0152,1554.7676,25.792294
-3.5670688,889.3346,1554.8589,25.786608
-3.511457,891.3268,1554.9585,25.789398
-3.4583864,890.47394,1555.1104,25.782076
-3.412273,893.91534,1555.2915,25.784187
-3.351796,893.30707,1555.55,25.784752
-3.2896373,894.67236,1555.9312,25.786135
-3.2044065,896.8638,1556.4409,25.787224
-3.1553452,895.1086,1557.1456,25.78569
-3.1109886,893.82465,1558.0795,25.782717
-3.8811321,889.36334,1554.1086,25.786577
-3.9098272,888.57416,1554.1517,25.788748
-3.9023225,887.8685,1554.2189,25.78838
-3.932928,888.9677,1554.2288,25.791126
-3.9460645,890.45856,1554.2998,25.787926
-3.9346192,891.3391,1554.3142,25.788239
-3.939522,890.4263,1554.3738,25.788727
-3.9324367,893.0758,1554.3866,25.786865
-3.9095101,890.95764,1554.4302,25.788439
-3.8708618,889.9538,1554.4785,25.784962
-3.8251026,892.88135,1554.5221,25.785694
-3.7729769,890.8858,1554.5391,25.7855
-3.7225099,890.8627,1554.5988,25.787155
-3.6949816,893.17175,1554.6571,25.789516
-3.6630747,894.21783,1554.696,25.790407
-3.6127186,892.0152,1554.7676,25.792294
-3.5670688,889.3346,1554.8589,25.786608
-3.511457,891.3268,1554.9585,25.789398
-3.4583864,890.47394,1555.1104,25.782076
-3.412273,893.91534,1555.2915,25.784187
-3.351796,893.30707,1555.55,25.784752
-3.2896373,894.67236,1555.9312,25.786135
-3.2044065,896.8638,1556.4409,25.787224
-3.1553452,895.1086,1557.1456,25.78569
-3.1109886,893.82465,1558.0795,25.782717
-2.7286096,1132.7802,1978.3699,34.113743
-2.7690482,1131.7617,1978.4037,34.11599
-2.7648993,1131.0604,1978.4762,34.115623
-2.8062434,1132.473,1978.4761,34.11886
-2.8247607,1134.1104,1978.551,34.114635
-2.822034,1135.0802,1978.5598,34.114697
-2.831776,1133.8496,1978.6243,34.115597
-2.8276603,1137.2806,1978.6327,34.11315
-2.804135,1134.6289,1978.6759,34.115223
-2.767079,1133.0778,1978.7277,34.11096
-2.71936,1136.6268,1978.7744,34.112034
-2.6696095,1134.3041,1978.7878,34.112
-2.6214223,1134.3071,1978.8518,34.1141
-2.6008372,1136.9341,1978.9103,34.11653
-2.572295,1138.0277,1978.9443,34.117844
-2.5287442,1135.4792,1979.0183,34.119915
-2.4799402,1132.3281,1979.11,34.112667
-2.424232,1134.7948,1979.2062,34.115997
-2.376133,1133.7345,1979.3594,34.106457
-2.3336744,1137.472,1979.5381,34.109123
-2.2773905,1136.3864,1979.7957,34.109756
-2.2176597,1137.9734,1980.1798,34.111626
-2.132767,1140.5449,1980.6885,34.11313
-2.089987,1138.5632,1981.394,34.111477
-2.0529885,1137.2332,1982.3221,34.10792
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-4.4470944,178.70103,324.29657,3.9695323
-4.420615,178.60272,324.34973,3.970979
-4.371841,177.91617,324.38904,3.9707725
-4.3545127,178.40775,324.41327,3.972062
-4.3319364,179.33278,324.45316,3.9721947
-4.277397,179.7706,324.46674,3.972678
-4.24246,179.59079,324.48495,3.972039
-4.1930084,179.89471,324.49243,3.9712014
-4.143167,179.19374,324.5052,3.971323
-4.093523,179.64502,324.51593,3.9703836
-4.051526,180.48796,324.52014,3.9700878
-3.9993672,179.60461,324.51904,3.9694788
-3.9516287,179.48648,324.5266,3.9696946
-3.9165864,180.61667,324.5299,3.9702234
-3.8928711,180.81665,324.52588,3.970057
-3.8331923,179.85683,324.5235,3.97065
-3.783643,178.73766,324.52518,3.969674
-3.7336988,179.45383,324.52014,3.9699667
-3.6910877,179.33914,324.5194,3.9692779
-3.6475592,179.5431,324.51587,3.9698093
-3.6179025,178.67422,324.51242,3.9708035
-3.5764675,179.81721,324.51337,3.97093
-3.5118449,180.94058,324.50613,3.971634
-3.4776928,180.29297,324.50214,3.9708083
-3.4501958,179.72682,324.49396,3.9694126
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-0.902948,888.40375,1562.8345,25.792175
-0.9286982,887.52155,1562.872,25.794443
-0.92224544,886.7527,1562.9349,25.794203
-0.95750606,887.78705,1562.9365,25.796568
-0.9695656,889.2393,1562.999,25.793129
-0.95773727,890.099,1563.0046,25.79337
-0.9654879,888.79004,1563.0474,25.794262
-0.962992,891.1782,1563.0474,25.79229
-0.9437687,889.07776,1563.0737,25.793821
-0.92798716,888.1358,1563.1023,25.790396
-0.9145103,891.1944,1563.1237,25.792149
-0.9012898,889.1784,1563.1162,25.792336
-0.8863944,889.22144,1563.1437,25.794197
-0.8864245,891.6251,1563.161,25.797
-0.8911098,891.83765,1563.1519,25.797865
-0.87760335,889.73334,1563.1602,25.800009
-0.86436594,887.0654,1563.1743,25.794325
-0.85042536,889.18774,1563.1677,25.796923
-0.83886224,888.43677,1563.1814,25.789156
-0.8247638,889.6493,1563.1782,25.791073
-0.8085517,887.27765,1563.1808,25.792164
-0.77952117,889.04736,1563.1969,25.794037
-0.73186934,891.66614,1563.194,25.795633
-0.71379524,890.22565,1563.1951,25.794006
-0.6998823,889.3352,1563.1775,25.790693
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-3.8806057,889.4529,1554.2646,25.78957
-3.9093056,888.6637,1554.3077,25.79174
-3.9018037,887.958,1554.3749,25.791372
-3.932414,889.0573,1554.3848,25.794119
-3.9455533,890.5483,1554.4558,25.790916
-3.9341109,891.42883,1554.4702,25.791231
-3.939017,890.51587,1554.5298,25.79172
